ID,"Street Address
City, State","Building
Registration
Number",HPD-BIN,HUD_ID,HPD-BBL,HPD-complaints S1-2019,HPD-complaints S2-2020,increase
105977599999999991019880048,"514 W 135TH ST
NEW YORK, NY",114771,1059775,9999999999,1019880048,4,1,
105995099999999991020020011,"629 W 135TH ST
NEW YORK, NY",128839,1059950,9999999999,1020020011,10,1,
106193199999999991020770012,"531 W 145TH ST
NEW YORK, NY",108068,1061931,9999999999,1020770012,31,10,-0.6774193548
106217499999999991020820124,"509 W 150TH ST
NEW YORK, NY",117860,1062174,9999999999,1020820124,3,1,
106247299999999991020990049,"640 W 153RD ST
NEW YORK, NY",103479,1062472,9999999999,1020990049,3,1,
106165399999999991020680004,"1887 AMSTERDAM AVE
NEW YORK, NY",107195,1061653,9999999999,1020680004,6,2,
106342699999999991021390223,"86 HAVEN AVE
NEW YORK, NY",105570,1063426,9999999999,1021390223,12,4,
106269499999999991021140052,"509 W 155TH ST
NEW YORK, NY",104348,1062694,9999999999,1021140052,7,2,
106259999999999991021100041,"425 W 162ND ST
NEW YORK, NY",123692,1062599,9999999999,1021100041,14,,
106374099999999991021560068,"431 AUDUBON AVE
NEW YORK, NY",104918,1063740,9999999999,1021560068,3,1,
106389499999999991021620027,"123 WADSWORTH AVE
NEW YORK, NY",133608,1063894,9999999999,1021620027,3,1,
106494799999999991022370059,"4791 BROADWAY
NEW YORK, NY",115532,1064947,9999999999,1022370059,5,,
106503399999999991022430358,"235 SEAMAN AVE
NEW YORK, NY",107220,1065033,9999999999,1022430358,10,4,
106474999999999991022200017,"121 SHERMAN AVE
NEW YORK, NY",113716,1064749,9999999999,1022200017,16,7,
106478599999999991022230001,"231 SHERMAN AVE
NEW YORK, NY",109603,1064785,9999999999,1022230001,3,1,
106499899999999991022420067,"631 W 207TH ST
NEW YORK, NY",126059,1064998,9999999999,1022420067,6,2,
106406099999999991021700096,"4530 BROADWAY
NEW YORK, NY",109621,1064060,9999999999,1021700096,3,1,
107676399999999991021800350,"620 FORT WASHINGTON AVE
NEW YORK, NY",106086,1076763,9999999999,1021800350,3,,
106409899999999991021700370,"45 WADSWORTH TER
NEW YORK, NY",122675,1064098,9999999999,1021700370,19,6,
106409499999999991021700356,"96 WADSWORTH TER
NEW YORK, NY",113452,1064094,9999999999,1021700356,24,7,
106403299999999991021690043,"606 W 191ST ST
NEW YORK, NY",107755,1064032,9999999999,1021690043,6,2,
106403199999999991021690042,"609 W 191ST ST
NEW YORK, NY",104066,1064031,9999999999,1021690042,9,2,
106402799999999991021690025,"608 W 192ND ST
NEW YORK, NY",102772,1064027,9999999999,1021690025,2,,
106177699999999991020720064,NULL,111111,1061776,9999999999,1020720064,6,4,
106336499999999991021370086,NULL,111111,1063364,9999999999,1021370086,9,1,
106436099999999991021790226,NULL,111111,1064360,9999999999,1021790226,1,1,
106194999999999991020770039,NULL,111111,1061949,9999999999,1020770039,3,9,
106419099999999991021740119,NULL,111111,1064190,9999999999,1021740119,7,2,
106421999999999991021750010,NULL,111111,1064219,9999999999,1021750010,7,4,
106186299999999991020740040,NULL,111111,1061862,9999999999,1020740040,3,1,
108417099999999991020530106,NULL,111111,1084170,9999999999,1020530106,3,1,
106274699999999991021170001,NULL,111111,1062746,9999999999,1021170001,5,1,
106362899999999991021530043,NULL,111111,1063628,9999999999,1021530043,3,,
106232099999999991020880029,NULL,111111,1062320,9999999999,1020880029,,1,
106419399999999991021740135,NULL,111111,1064193,9999999999,1021740135,21,4,
106483399999999991022250042,NULL,111111,1064833,9999999999,1022250042,7,2,
106492999999999991022360021,NULL,111111,1064929,9999999999,1022360021,4,1,
107676399999999991021800350,NULL,111111,1076763,9999999999,1021800350,3,,
106306699999999991021280015,NULL,111111,1063066,9999999999,1021280015,7,,
106408899999999991021700332,NULL,111111,1064088,9999999999,1021700332,3,1,
106192199999999991020760056,NULL,111111,1061921,9999999999,1020760056,9,2,
106386399999999991021610001,NULL,111111,1063863,9999999999,1021610001,3,1,
106492899999999991022360017,NULL,111111,1064928,9999999999,1022360017,33,10,-0.696969697
106495599999999991022380023,NULL,111111,1064955,9999999999,1022380023,23,4,
108276299999999991021730029,"151 NAGLE AVE
NEW YORK, NY",123512,1082762,9999999999,1021730029,14,5,
107993599999999991021730029,NULL,111111,1079935,9999999999,1021730029,14,5,
106332699999999991021360106,"884 RIVERSIDE DR
NEW YORK, NY",123849,1063326,9999999999,1021360106,10,5,
106506799999999991022480024,"139 PAYSON AVE
NEW YORK, NY",107947,1065067,9999999999,1022480024,56,14,-0.75
105997999999999991020020097,NULL,111111,1059979,9999999999,1020020097,11,4,
106419199999999991021740125,NULL,111111,1064191,9999999999,1021740125,17,5,
105996899999999991020020061,NULL,111111,1059968,9999999999,1020020061,10,5,
106265399999999991021110064,"631 EDGECOMBE AVE
NEW YORK, NY",109014,1062653,9999999999,1021110064,11,4,
106350499999999991021420161,NULL,111111,1063504,9999999999,1021420161,11,3,
106343899999999991021390322,NULL,111111,1063438,9999999999,1021390322,13,4,
106471599999999991022170035,NULL,111111,1064715,9999999999,1022170035,81,25,-0.6913580247
106155099999999991020640036,"795 SAINT NICHOLAS AVE
NEW YORK, NY",132717,1061550,9999999999,1020640036,9,3,
106318999999999991021320037,"2376 AMSTERDAM AVE
NEW YORK, NY",114905,1063189,9999999999,1021320037,9,3,
106318099999999991021320007,"215 AUDUBON AVE
NEW YORK, NY",102473,1063180,9999999999,1021320007,35,7,-0.8
106428899999999991021770003,"1 CABRINI BLVD
NEW YORK, NY",106717,1064288,9999999999,1021770003,10,3,
106424899999999991021750170,"98 THAYER ST
NEW YORK, NY",102308,1064248,9999999999,1021750170,9,2,
106350099999999991021420130,NULL,111111,1063500,9999999999,1021420130,6,3,
106422599999999991021750039,NULL,111111,1064225,9999999999,1021750039,18,5,
106299699999999991021250027,"59 AUDUBON AVE
NEW YORK, NY",110306,1062996,9999999999,1021250027,44,9,-0.7954545455
106336599999999991021370091,"86 FORT WASHINGTON AVE
NEW YORK, NY",106984,1063365,9999999999,1021370091,21,6,
106409299999999991021700348,NULL,111111,1064092,9999999999,1021700348,22,13,-0.4090909091
106243999999999991020950033,NULL,111111,1062439,9999999999,1020950033,40,12,-0.7
106115399999999991020530096,"335 EDGECOMBE AVE
NEW YORK, NY",108180,1061153,9999999999,1020530096,6,2,
106145699999999991020620041,"412 W 148TH ST
NEW YORK, NY",129645,1061456,9999999999,1020620041,6,3,
106324099999999991021330084,"575 W 177TH ST
NEW YORK, NY",100445,1063240,9999999999,1021330084,5,2,
106395499999999991021650055,"616 W 184TH ST
NEW YORK, NY",109957,1063954,9999999999,1021650055,21,3,
108002599999999991022180005,"61 POST AVE
NEW YORK, NY",100105,1080025,9999999999,1022180005,8,1,
108003799999999991022180005,"63 POST AVE
NEW YORK, NY",100106,1080037,9999999999,1022180005,8,1,
106485799999999991022270029,"232 SHERMAN AVE
NEW YORK, NY",101235,1064857,9999999999,1022270029,7,2,
106480099999999991022240013,"25 VERMILYEA AVE
NEW YORK, NY",120057,1064800,9999999999,1022240013,12,3,
106412599999999991021710026,"65 NAGLE AVE
NEW YORK, NY",106859,1064125,9999999999,1021710026,7,,
106490799999999991022340034,NULL,111111,1064907,9999999999,1022340034,8,2,
106283399999999991021190023,NULL,111111,1062833,9999999999,1021190023,6,2,
106418899999999991021740111,NULL,111111,1064188,9999999999,1021740111,7,2,
106387199999999991021610040,NULL,111111,1063871,9999999999,1021610040,15,1,
106371599999999991021550091,NULL,111111,1063715,9999999999,1021550091,3,2,
106118299999999991020540046,NULL,111111,1061182,9999999999,1020540046,7,2,
106423599999999991021750080,NULL,111111,1064235,9999999999,1021750080,13,3,
106348099999999991021420045,"260 FORT WASHINGTON AVE
NEW YORK, NY",107520,1063480,9999999999,1021420045,11,3,
106487099999999991022290005,"4996 BROADWAY
NEW YORK, NY",104511,1064870,9999999999,1022290005,9,,
106392199999999991021630044,NULL,111111,1063921,9999999999,1021630044,10,2,
106173299999999991020710021,"515 W 139TH ST
NEW YORK, NY",102619,1061732,9999999999,1020710021,26,7,
106348799999999991021420075,NULL,111111,1063487,9999999999,1021420075,13,4,
106441099999999991021800085,NULL,111111,1064410,9999999999,1021800085,14,,
106364399999999991021540008,"570 W 182ND ST
NEW YORK, NY",100400,1063643,9999999999,1021540008,36,8,-0.7777777778
106472199999999991022180008,"65 POST AVE
NEW YORK, NY",103466,1064721,9999999999,1022180008,18,4,
106343199999999991021390277,NULL,111111,1063431,9999999999,1021390277,14,4,
106406399999999991021700105,NULL,111111,1064063,9999999999,1021700105,18,4,
106398799999999991021670027,"649 W 184TH ST
NEW YORK, NY",107152,1063987,9999999999,1021670027,18,6,
108435699999999991022250004,NULL,111111,1084356,9999999999,1022250004,24,5,
106231899999999991020880019,NULL,111111,1062318,9999999999,1020880019,25,11,-0.56
106397699999999991021660061,NULL,111111,1063976,9999999999,1021660061,29,6,-0.7931034483
105974099999999991019870033,"1488 AMSTERDAM AVE
NEW YORK, NY",124680,1059740,9999999999,1019870033,4,1,
106245799999999991020980036,"3671 BROADWAY
NEW YORK, NY",126776,1062457,9999999999,1020980036,7,1,
106112699999999991020530014,"281 EDGECOMBE AVE
NEW YORK, NY",127594,1061126,9999999999,1020530014,12,3,
106116699999999991020540015,"367 EDGECOMBE AVE
NEW YORK, NY",111263,1061166,9999999999,1020540015,7,1,
106195499999999991020770055,"550 W 146TH ST
NEW YORK, NY",105131,1061954,9999999999,1020770055,3,1,
106201999999999991020800011,"545 W 148TH ST
NEW YORK, NY",105270,1062019,9999999999,1020800011,2,1,
106337099999999991021370126,"106 FORT WASHINGTON AVE
NEW YORK, NY",120819,1063370,9999999999,1021370126,13,1,
106327199999999991021347503,"807 RIVERSIDE DR
NEW YORK, NY",109555,1063271,9999999999,1021347503,8,2,
106339299999999991021380147,"630 W 170TH ST
NEW YORK, NY",131024,1063392,9999999999,1021380147,4,2,
106364899999999991021540021,"326 AUDUBON AVE
NEW YORK, NY",108400,1063648,9999999999,1021540021,4,1,
106392999999999991021640038,"4300 BROADWAY
NEW YORK, NY",106228,1063929,9999999999,1021640038,2,1,
106392799999999991021640028,"188 WADSWORTH AVE
NEW YORK, NY",133553,1063927,9999999999,1021640028,11,5,
106345599999999991021390578,"824 W 176TH ST
NEW YORK, NY",103109,1063455,9999999999,1021390578,4,1,
106368499999999991021540091,"559 W 183RD ST
NEW YORK, NY",102716,1063684,9999999999,1021540091,2,1,
106494299999999991022370041,"686 ACADEMY ST
NEW YORK, NY",113836,1064942,9999999999,1022370041,4,1,
106472699999999991022180015,"87 POST AVE
NEW YORK, NY",128148,1064726,9999999999,1022180015,13,2,
106424099999999991021750113,"19 DONGAN PL
NEW YORK, NY",119411,1064240,9999999999,1021750113,11,2,
106421299999999991021740211,"40 THAYER ST
NEW YORK, NY",116709,1064212,9999999999,1021740211,10,4,
106385399999999991021590043,"540 W 189TH ST
NEW YORK, NY",107342,1063853,9999999999,1021590043,10,1,
106485099999999991022270010,NULL,111111,1064850,9999999999,1022270010,3,,
106380899999999991021580007,NULL,111111,1063808,9999999999,1021580007,4,1,
106253799999999991021090024,NULL,111111,1062537,9999999999,1021090024,3,1,
106250299999999991021080021,NULL,111111,1062502,9999999999,1021080021,4,1,
106135099999999991020600031,NULL,111111,1061350,9999999999,1020600031,4,1,
106271999999999991021150044,NULL,111111,1062719,9999999999,1021150044,11,3,
106315799999999991021310023,NULL,111111,1063157,9999999999,1021310023,4,1,
106132799999999991020590061,NULL,111111,1061327,9999999999,1020590061,10,3,
106335899999999991021370046,NULL,111111,1063358,9999999999,1021370046,23,4,
106407499999999991021700256,NULL,111111,1064074,9999999999,1021700256,16,5,
106343999999999991021390329,NULL,111111,1063439,9999999999,1021390329,4,1,
106230999999999991020870091,NULL,111111,1062309,9999999999,1020870091,10,3,
106170099999999991020690001,NULL,111111,1061700,9999999999,1020690001,49,11,-0.7755102041
106246099999999991020980047,"620 W 152ND ST
NEW YORK, NY",125197,1062460,9999999999,1020980047,34,8,-0.7647058824
107991099999999991021530068,"554 W 181ST ST
NEW YORK, NY",108387,1079910,9999999999,1021530068,25,13,-0.48
107991399999999991021530068,"556 W 181ST ST
NEW YORK, NY",108384,1079913,9999999999,1021530068,25,13,-0.48
106193099999999991020770010,"533 W 145TH ST
NEW YORK, NY",107911,1061930,9999999999,1020770010,49,7,-0.8571428571
106477199999999991022210030,NULL,111111,1064771,9999999999,1022210030,26,4,
106424799999999991021750150,"97 ARDEN ST
NEW YORK, NY",127771,1064247,9999999999,1021750150,17,3,
106423799999999991021750092,"40 SHERMAN AVE
NEW YORK, NY",100317,1064237,9999999999,1021750092,20,6,
106332099999999991021360075,"25 FORT WASHINGTON AVE
NEW YORK, NY",111942,1063320,9999999999,1021360075,10,2,
106423999999999991021750100,"20 SHERMAN AVE
NEW YORK, NY",109157,1064239,9999999999,1021750100,20,6,
105997099999999991020020069,NULL,111111,1059970,9999999999,1020020069,10,1,
106243599999999991020950023,"611 W 148TH ST
NEW YORK, NY",106009,1062435,9999999999,1020950023,95,24,-0.7473684211
106171299999999991020700012,"35 HAMILTON PL
NEW YORK, NY",117894,1061712,9999999999,1020700012,32,11,-0.65625
106252799999999991021080083,"961 SAINT NICHOLAS AVE
NEW YORK, NY",118931,1062527,9999999999,1021080083,45,8,-0.8222222222
106304399999999991021270022,"100 AUDUBON AVE
NEW YORK, NY",107465,1063043,9999999999,1021270022,21,5,
106239299999999991020937501,"690 RIVERSIDE DR
NEW YORK, NY",113740,1062392,9999999999,1020937501,7,2,
106189199999999991020750046,"530 W 144TH ST
NEW YORK, NY",101720,1061891,9999999999,1020750046,8,2,
106250599999999991021080027,"535 EDGECOMBE AVE
NEW YORK, NY",107514,1062505,9999999999,1021080027,10,2,
106350799999999991021420178,"370 FORT WASHINGTON AVE
NEW YORK, NY",106272,1063507,9999999999,1021420178,10,2,
106447499999999991021800610,"700 FORT WASHINGTON AVE
NEW YORK, NY",103800,1064474,9999999999,1021800610,9,2,
106408499999999991021700287,"330 WADSWORTH AVE
NEW YORK, NY",102128,1064084,9999999999,1021700287,6,1,
106322299999999991021330022,NULL,111111,1063222,9999999999,1021330022,25,2,
105980799999999991019880123,NULL,111111,1059807,9999999999,1019880123,9,2,
106270299999999991021150014,NULL,111111,1062702,9999999999,1021150014,8,2,
106349499999999991021420097,NULL,111111,1063494,9999999999,1021420097,15,3,
10628368000160631021190036,"2036 AMSTERDAM AVE
NEW YORK, NY",140197,1062836,800016063,1021190036,53,12,-0.7735849057
106480599999999991022240022,"618 ACADEMY ST
NEW YORK, NY",103140,1064805,9999999999,1022240022,73,13,-0.8219178082
106310399999999991021290041,NULL,111111,1063103,9999999999,1021290041,47,10,-0.7872340426
106394899999999991021650038,NULL,111111,1063948,9999999999,1021650038,30,10,-0.6666666667
106254699999999991021090041,"461 W 159TH ST
NEW YORK, NY",114578,1062546,9999999999,1021090041,18,1,
106324199999999991021330086,"579 W 177TH ST
NEW YORK, NY",100444,1063241,9999999999,1021330086,8,3,
106335999999999991021370052,NULL,111111,1063359,9999999999,1021370052,30,1,
108003999999999991022430090,NULL,111111,1080039,9999999999,1022430090,14,12,
108004199999999991022430090,NULL,111111,1080041,9999999999,1022430090,14,12,
106250699999999991021080033,NULL,111111,1062506,9999999999,1021080033,24,10,-0.5833333333
106273299999999991021160017,"536 W 158TH ST
NEW YORK, NY",113467,1062732,9999999999,1021160017,22,5,
106120399999999991020570039,"260 CONVENT AVE
NEW YORK, NY",109655,1061203,9999999999,1020570039,19,6,
106242799999999991020947501,"706 RIVERSIDE DR
NEW YORK, NY",106432,1062427,9999999999,1020947501,8,,
106153899999999991020630129,"759 SAINT NICHOLAS AVE
NEW YORK, NY",113608,1061538,9999999999,1020630129,6,,
106118599999999991020540056,"401 EDGECOMBE AVE
NEW YORK, NY",114399,1061185,9999999999,1020540056,5,1,
108417399999999991020540056,"405 EDGECOMBE AVE
NEW YORK, NY",114544,1084173,9999999999,1020540056,5,1,
106335799999999991021370040,"80 FORT WASHINGTON AVE
NEW YORK, NY",113217,1063357,9999999999,1021370040,10,3,
106274499999999991021160058,"547 W 157TH ST
NEW YORK, NY",105124,1062744,9999999999,1021160058,6,1,
106294999999999991021220153,"520 W 163RD ST
NEW YORK, NY",110621,1062949,9999999999,1021220153,17,3,
106441399999999991021800092,"51 BENNETT AVE
NEW YORK, NY",105389,1064413,9999999999,1021800092,5,,
106442099999999991021800112,"4305 BROADWAY
NEW YORK, NY",110697,1064420,9999999999,1021800112,7,1,
106439699999999991021800036,"570 FORT WASHINGTON AVE
NEW YORK, NY",112098,1064396,9999999999,1021800036,2,1,
106353799999999991021440001,"619 W 175TH ST
NEW YORK, NY",109956,1063537,9999999999,1021440001,10,2,
106363799999999991021530067,"558 W 181ST ST
NEW YORK, NY",108385,1063637,9999999999,1021530067,7,2,
106501299999999991022430258,"5057 BROADWAY
NEW YORK, NY",109188,1065012,9999999999,1022430258,#N/A,#N/A,#N/A
106485999999999991022280001,"573 ISHAM ST
NEW YORK, NY",107779,1064859,9999999999,1022280001,3,1,
106505599999999991022460130,"1793 RIVERSIDE DR
NEW YORK, NY",113899,1065055,9999999999,1022460130,3,,
106382199999999991021580041,"564 W 189TH ST
NEW YORK, NY",132678,1063821,9999999999,1021580041,5,1,
106261699999999991021100060,NULL,111111,1062616,9999999999,1021100060,12,1,
106216199999999991020820045,NULL,111111,1062161,9999999999,1020820045,5,1,
106471899999999991022170047,NULL,111111,1064718,9999999999,1022170047,27,5,
105994399999999991020010055,NULL,111111,1059943,9999999999,1020010055,5,5,
106312099999999991021300009,NULL,111111,1063120,9999999999,1021300009,23,4,
106422699999999991021750045,NULL,111111,1064226,9999999999,1021750045,12,7,
105996999999999991020020067,NULL,111111,1059969,9999999999,1020020067,38,6,-0.8421052632
106413499999999991021710110,NULL,111111,1064134,9999999999,1021710110,23,3,
106325699999999991021340095,NULL,111111,1063256,9999999999,1021340095,2,1,
106197899999999991020790021,NULL,111111,1061978,9999999999,1020790021,108,18,-0.8333333333
106275599999999991021170020,"532 W 159TH ST
NEW YORK, NY",132406,1062755,9999999999,1021170020,19,9,
106333799999999991021360175,"666 W 162ND ST
NEW YORK, NY",106983,1063337,9999999999,1021360175,14,4,
106471199999999991022170017,NULL,111111,1064711,9999999999,1022170017,22,3,
106336399999999991021370080,NULL,111111,1063363,9999999999,1021370080,64,13,-0.796875
106237199999999991020910038,"610 W 145TH ST
NEW YORK, NY",101567,1062371,9999999999,1020910038,38,8,-0.7894736842
108535899999999991019870037,NULL,111111,1085358,9999999999,1019870037,16,1,
106370599999999991021550068,NULL,111111,1063705,9999999999,1021550068,12,3,
106175899999999991020720001,"3440 BROADWAY
NEW YORK, NY",113934,1061758,9999999999,1020720001,10,2,
106198099999999991020790025,"507 W 147TH ST
NEW YORK, NY",120436,1061980,9999999999,1020790025,13,2,
106170699999999991020690042,"880 SAINT NICHOLAS AVE
NEW YORK, NY",113048,1061706,9999999999,1020690042,15,2,
106263499999999991021110010,NULL,111111,1062634,9999999999,1021110010,12,2,
106505799999999991022470001,NULL,111111,1065057,9999999999,1022470001,10,2,
106433399999999991021790066,"106 CABRINI BLVD
NEW YORK, NY",111914,1064333,9999999999,1021790066,26,6,
106322499999999991021330026,"565 W 175TH ST
NEW YORK, NY",110231,1063224,9999999999,1021330026,15,3,
106344899999999991021390517,NULL,111111,1063448,9999999999,1021390517,17,,
105996499999999991020020050,NULL,111111,1059964,9999999999,1020020050,18,3,
106275499999999991021170019,"534 W 159TH ST
NEW YORK, NY",130610,1062754,9999999999,1021170019,42,7,-0.8333333333
106385299999999991021590035,NULL,111111,1063852,9999999999,1021590035,27,7,
106327699999999991021340199,"765 RIVERSIDE DR
NEW YORK, NY",100972,1063276,9999999999,1021340199,234,31,-0.8675213675
106477099999999991022210022,"570 W 204TH ST
NEW YORK, NY",126775,1064770,9999999999,1022210022,25,7,
108003699999999991022190029,NULL,111111,1080036,9999999999,1022190029,59,10,-0.8305084746
108002699999999991022190029,NULL,111111,1080026,9999999999,1022190029,59,10,-0.8305084746
1062177NYC20003651020830008,"535 W 151ST ST
NEW YORK, NY",113462,1062177,NYC2000365,1020830008,20,2,
105973999999999991019870031,"1484 AMSTERDAM AVE
NEW YORK, NY",109294,1059739,9999999999,1019870031,7,1,
106165199999999991020680002,"1883 AMSTERDAM AVE
NEW YORK, NY",107193,1061651,9999999999,1020680002,6,1,
106289799999999991021210039,"2108 AMSTERDAM AVE
NEW YORK, NY",121568,1062897,9999999999,1021210039,5,1,
106333199999999991021360140,"75 FORT WASHINGTON AVE
NEW YORK, NY",123843,1063331,9999999999,1021360140,8,,
106334099999999991021360195,"97 FORT WASHINGTON AVE
NEW YORK, NY",104380,1063340,9999999999,1021360195,5,,
106330699999999991021360013,"820 RIVERSIDE DR
NEW YORK, NY",113451,1063306,9999999999,1021360013,8,,
106312999999999991021300029,"165 AUDUBON AVE
NEW YORK, NY",107397,1063129,9999999999,1021300029,22,4,
106440299999999991021800067,"56 BENNETT AVE
NEW YORK, NY",102461,1064402,9999999999,1021800067,12,1,
106385099999999991021590025,"515 W 187TH ST
NEW YORK, NY",131841,1063850,9999999999,1021590025,5,1,
106411099999999991021700513,"21 BROADWAY TER
NEW YORK, NY",102747,1064110,9999999999,1021700513,6,1,
106422899999999991021750053,"200 DYCKMAN ST
NEW YORK, NY",109181,1064228,9999999999,1021750053,13,2,
106196599999999991020780053,NULL,111111,1061965,9999999999,1020780053,1,,
106175199999999991020710061,NULL,111111,1061751,9999999999,1020710061,11,2,
106355599999999991021440061,NULL,111111,1063555,9999999999,1021440061,5,1,
106483599999999991022260001,NULL,111111,1064835,9999999999,1022260001,12,2,
106166699999999991020680029,NULL,111111,1061666,9999999999,1020680029,6,1,
106383499999999991021580079,NULL,111111,1063834,9999999999,1021580079,6,1,
106312599999999991021300023,NULL,111111,1063125,9999999999,1021300023,6,1,
106400999999999991021680041,NULL,111111,1064009,9999999999,1021680041,11,3,
106308699999999991021290001,NULL,111111,1063086,9999999999,1021290001,12,2,
106207699999999991020800054,NULL,111111,1062076,9999999999,1020800054,6,1,
106098799999999991020500100,NULL,111111,1060987,9999999999,1020500100,42,2,-0.9523809524
108433999999999991021560066,"521 W 186TH ST
NEW YORK, NY",131193,1084339,9999999999,1021560066,33,9,-0.7272727273
106444999999999991021800406,"660 FORT WASHINGTON AVE
NEW YORK, NY",104576,1064449,9999999999,1021800406,38,6,-0.8421052632
106373999999999991021560066,NULL,111111,1063739,9999999999,1021560066,33,9,-0.7272727273
106283999999999991021190050,NULL,111111,1062839,9999999999,1021190050,16,3,
106152599999999991020630050,"450 W 149TH ST
NEW YORK, NY",125158,1061525,9999999999,1020630050,9,2,
106152799999999991020630057,"460 W 149TH ST
NEW YORK, NY",120726,1061527,9999999999,1020630057,16,4,
108811599999999991021170026,"518 W 159TH ST
NEW YORK, NY",143348,1088115,9999999999,1021170026,24,3,
106422199999999991021750022,"4700 BROADWAY
NEW YORK, NY",100498,1064221,9999999999,1021750022,12,1,
106325199999999991021347502,NULL,111111,1063251,9999999999,1021347502,7,2,
106419599999999991021740154,NULL,111111,1064195,9999999999,1021740154,10,2,
105979899999999991019880107,NULL,111111,1059798,9999999999,1019880107,26,4,
106471399999999991022170029,NULL,111111,1064713,9999999999,1022170029,10,3,
106184599999999991020740007,"541 W 142ND ST
NEW YORK, NY",113244,1061845,9999999999,1020740007,34,7,-0.7941176471
106492199999999991022350041,"98 VERMILYEA AVE
NEW YORK, NY",109604,1064921,9999999999,1022350041,17,3,
106270099999999991021150005,NULL,111111,1062700,9999999999,1021150005,18,3,
106351799999999991021420237,NULL,111111,1063517,9999999999,1021420237,21,4,
106231999999999991020880027,"603 W 140TH ST
NEW YORK, NY",111503,1062319,9999999999,1020880027,5,1,
106272799999999991021150062,"555 W 156TH ST
NEW YORK, NY",107208,1062727,9999999999,1021150062,5,1,
106345699999999991021390584,"353 FORT WASHINGTON AVE
NEW YORK, NY",133221,1063456,9999999999,1021390584,7,,
106315099999999991021310001,"565 W 174TH ST
NEW YORK, NY",111081,1063150,9999999999,1021310001,8,,
106357199999999991021450044,"655 W 177TH ST
NEW YORK, NY",103802,1063571,9999999999,1021450044,6,1,
106226899999999991020860029,NULL,111111,1062268,9999999999,1020860029,8,1,
106302999999999991021260042,NULL,111111,1063029,9999999999,1021260042,14,2,
106315499999999991021310013,NULL,111111,1063154,9999999999,1021310013,7,1,
108538199999999991021310013,NULL,111111,1085381,9999999999,1021310013,7,1,
106470999999999991022170009,NULL,111111,1064709,9999999999,1022170009,8,,
106300799999999991021250042,NULL,111111,1063007,9999999999,1021250042,3,1,
106414399999999991021720049,NULL,111111,1064143,9999999999,1021720049,7,1,
106141499999999991020610060,"460 W 147TH ST
NEW YORK, NY",100827,1061414,9999999999,1020610060,24,6,
106358199999999991021490056,NULL,111111,1063581,9999999999,1021490056,44,6,-0.8636363636
106201499999999991020800001,NULL,111111,1062014,9999999999,1020800001,31,4,-0.8709677419
106143899999999991020620014,"400 CONVENT AVE
NEW YORK, NY",110171,1061438,9999999999,1020620014,19,2,
106137899999999991020610003,"1743 AMSTERDAM AVE
NEW YORK, NY",129773,1061378,9999999999,1020610003,17,2,
106495899999999991022390001,NULL,111111,1064958,9999999999,1022390001,33,2,-0.9393939394
106480399999999991022240019,"37 VERMILYEA AVE
NEW YORK, NY",108452,1064803,9999999999,1022240019,21,,
106411399999999991021700516,"670 W 193RD ST
NEW YORK, NY",131567,1064113,9999999999,1021700516,29,2,
105976799999999991019880034,"1512 AMSTERDAM AVE
NEW YORK, NY",106433,1059767,9999999999,1019880034,8,1,
105980499999999991019880118,"514 W 136TH ST
NEW YORK, NY",102923,1059804,9999999999,1019880118,7,1,
106195599999999991020770057,"552 W 146TH ST
NEW YORK, NY",105130,1061955,9999999999,1020770057,9,,
106118699999999991020540062,"409 EDGECOMBE AVE
NEW YORK, NY",117407,1061186,9999999999,1020540062,3,1,
106391999999999991021630034,"130 WADSWORTH AVE
NEW YORK, NY",133345,1063919,9999999999,1021630034,16,2,
106428399999999991021760144,"703 W 180TH ST
NEW YORK, NY",100309,1064283,9999999999,1021760144,6,1,
106428399999999991021760144,"703 W 180TH ST
NEW YORK, NY",807709,1064283,9999999999,1021760144,6,1,
106501899999999991022430277,"510 W 218TH ST
NEW YORK, NY",110486,1065018,9999999999,1022430277,8,1,
106354199999999991021440013,NULL,111111,1063541,9999999999,1021440013,8,1,
105973899999999991019870029,NULL,111111,1059738,9999999999,1019870029,23,3,
106491999999999991022350029,NULL,111111,1064919,9999999999,1022350029,12,2,
106500399999999991022430045,NULL,111111,1065003,9999999999,1022430045,13,3,
106333599999999991021360167,"900 RIVERSIDE DR
NEW YORK, NY",123346,1063335,9999999999,1021360167,52,4,-0.9230769231
106432099999999991021770163,"854 W 180TH ST
NEW YORK, NY",119389,1064320,9999999999,1021770163,15,2,
106379499999999991021570081,"572 W 187TH ST
NEW YORK, NY",125334,1063794,9999999999,1021570081,9,2,
106278499999999991021180007,NULL,111111,1062784,9999999999,1021180007,13,2,
106115299999999991020530090,NULL,111111,1061152,9999999999,1020530090,13,1,
106446699999999991021800507,"4455 BROADWAY
NEW YORK, NY",103523,1064466,9999999999,1021800507,18,3,
106304299999999991021270015,NULL,111111,1063042,9999999999,1021270015,27,3,
106381399999999991021580016,NULL,111111,1063813,9999999999,1021580016,23,4,
106118999999999991020540082,"66 SAINT NICHOLAS PL
NEW YORK, NY",126522,1061189,9999999999,1020540082,38,4,-0.8947368421
105979499999999991019880101,"505 W 135TH ST
NEW YORK, NY",112601,1059794,9999999999,1019880101,7,1,
106287399999999991021200048,"517 W 161ST ST
NEW YORK, NY",108306,1062873,9999999999,1021200048,13,2,
